Track	Block	Day No	Starting Time	Ending Time
C9	BB	17	Day17,9:56	Day17,10:52
C9	AU	17	Day17,10:52	Day17,15:59
C9	AH	17	Day17,15:59	Day17,18:51
C9	AK	17	Day17,18:51	Day17,19:19
C9	AK	17	Day17,19:19	Day17,23:39
C9	AR	17	Day17,23:39	Day18,3:55
C9	AU	18	Day18,3:55	Day18,9:59
C9	AW	18	Day18,9:59	Day18,11:8
C9	AJ	18	Day18,11:8	Day18,14:19
C9	AJ	18	Day18,14:19	Day18,17:38
C9	AH	18	Day18,17:38	Day18,18:33
C9	BF	18	Day18,18:33	Day19,1:36
C10	AM	1	Day1,0:52	Day1,5:27
C10	AU	1	Day1,5:27	Day1,7:47
C10	AV	1	Day1,7:47	Day1,8:33
C10	BG	1	Day1,8:33	Day1,10:16
C10	BG	1	Day1,10:16	Day1,15:19
C10	BD	1	Day1,15:19	Day1,18:15
C10	AI	1	Day1,18:15	Day1,18:48
C10	AC	1	Day1,18:48	Day2,3:15
C10	AH	2	Day2,3:15	Day2,4:6
C10	AW	2	Day2,4:6	Day2,11:51
C10	AU	2	Day2,11:51	Day2,12:47
C10	AN	2	Day2,12:47	Day2,14:33
C10	AX	2	Day2,14:33	Day2,15:15
C10	AE	2	Day2,15:15	Day2,21:29
C10	AN	2	Day2,21:29	Day2,21:57
C10	AA	2	Day2,21:57	Day3,1:26
C10	AX	3	Day3,1:26	Day3,1:54
C10	AB	3	Day3,1:54	Day3,2:31
C10	AF	3	Day3,2:31	Day3,10:4
C10	AN	3	Day3,10:4	Day3,10:41
C10	AE	3	Day3,10:41	Day3,14:52
C10	AH	3	Day3,14:52	Day3,18:20
C10	BE	3	Day3,18:20	Day3,19:11
C10	AU	3	Day3,19:11	Day3,19:53
C10	BB	3	Day3,19:53	Day3,20:26
C10	AD	3	Day3,20:26	Day3,20:59
C10	AO	3	Day3,20:59	Day4,10:45
C10	AB	4	Day4,10:45	Day4,11:22
C10	BC	4	Day4,11:22	Day4,17:21
C10	AY	4	Day4,17:21	Day4,18:16
C10	AY	4	Day4,18:16	Day5,1:35
C10	AJ	5	Day5,1:35	Day5,2:8
C10	AN	5	Day5,2:8	Day5,7:15
C10	AD	5	Day5,7:15	Day5,9:2
C10	AU	5	Day5,9:2	Day5,16:34
C10	AJ	5	Day5,16:34	Day6,1:3
C10	BB	6	Day6,1:3	Day6,9:14
C10	AY	6	Day6,9:14	Day6,16:6
C10	AW	6	Day6,16:6	Day6,17:34
C10	AC	6	Day6,17:34	Day6,22:12
C10	AF	6	Day6,22:12	Day7,4:9
C10	AF	7	Day7,4:9	Day7,7:25
C10	AW	7	Day7,7:25	Day7,9:30
C10	AH	7	Day7,9:30	Day7,12:3
C10	AF	7	Day7,12:3	Day7,16:47
C10	AN	7	Day7,16:47	Day7,21:15
C10	AN	7	Day7,21:15	Day8,1:18
C10	AP	8	Day8,1:18	Day8,3:46
C10	AF	8	Day8,3:46	Day8,7:15
C10	BF	8	Day8,7:15	Day8,13:19
C10	AW	8	Day8,13:19	Day8,14:35
C10	AA	8	Day8,14:35	Day8,15:45
C10	AS	8	Day8,15:45	Day8,18:52
C10	AC	8	Day8,18:52	Day9,0:27
C10	AT	9	Day9,0:27	Day9,0:55
C10	AP	9	Day9,0:55	Day9,1:19
C10	AR	9	Day9,1:19	Day9,8:41
C10	AY	9	Day9,8:41	Day9,10:13
C10	AE	9	Day9,10:13	Day9,11:27
C10	AD	9	Day9,11:27	Day9,16:14
C10	AP	9	Day9,16:14	Day9,16:47
C10	AV	9	Day9,16:47	Day9,21:27
C10	AM	9	Day9,21:27	Day10,1:22
C10	AX	10	Day10,1:22	Day10,5:38
C10	AW	10	Day10,5:38	Day10,6:6
C10	AV	10	Day10,6:6	Day10,7:1
C10	AG	10	Day10,7:1	Day10,14:35
C10	AX	10	Day10,14:35	Day10,16:58
C10	AY	10	Day10,16:58	Day10,17:35
C10	AP	10	Day10,17:35	Day10,18:13
C10	AV	10	Day10,18:13	Day10,18:50
C10	AL	10	Day10,18:50	Day11,4:30
C10	AE	11	Day11,4:30	Day11,6:54
C10	AW	11	Day11,6:54	Day11,9:20
C10	AW	11	Day11,9:20	Day11,11:57
C10	BA	11	Day11,11:57	Day11,12:39
C10	AJ	11	Day11,12:39	Day11,18:16
C10	AF	11	Day11,18:16	Day11,19:7
C10	AD	11	Day11,19:7	Day11,23:9
C10	AP	11	Day11,23:9	Day11,23:51
C10	AE	12	Day11,23:51	Day12,7:6
C10	AI	12	Day12,7:6	Day12,7:44
C10	AW	12	Day12,7:44	Day12,8:21
C10	AK	12	Day12,8:21	Day12,14:50
C10	AC	12	Day12,14:50	Day12,21:8
C10	AX	12	Day12,21:8	Day13,1:4
C10	AA	13	Day13,1:4	Day13,2:28
C10	AV	13	Day13,2:28	Day13,5:42
C10	AB	13	Day13,5:42	Day13,6:11
C10	AK	13	Day13,6:11	Day13,14:6
C10	BC	13	Day13,14:6	Day13,15:6
C10	AS	13	Day13,15:6	Day13,16:1
C10	AP	13	Day13,16:1	Day13,18:6
C10	BA	13	Day13,18:6	Day14,0:17
C10	AF	14	Day14,0:17	Day14,2:41
C10	AA	14	Day14,2:41	Day14,3:5
C10	AL	14	Day14,3:5	Day14,3:28
C10	AV	14	Day14,3:28	Day14,12:49
C10	AN	14	Day14,12:49	Day14,15:13
C10	AR	14	Day14,15:13	Day14,19:19
C10	AR	14	Day14,19:19	Day14,22:6
C10	BG	14	Day14,22:6	Day15,3:38
C10	AH	15	Day15,3:38	Day15,4:20
C10	AR	15	Day15,4:20	Day15,11:59
C10	AY	15	Day15,11:59	Day15,16:43
C10	AW	15	Day15,16:43	Day15,18:29
C10	AG	15	Day15,18:29	Day16,10:6
C10	AG	16	Day16,10:6	Day16,11:25
C10	AD	16	Day16,11:25	Day16,15:50
C10	AF	16	Day16,15:50	Day16,18:20
C10	BB	16	Day16,18:20	Day16,23:32
C10	AB	16	Day16,23:32	Day17,0:47
C10	BE	17	Day17,0:47	Day17,1:15
C10	AH	17	Day17,1:15	Day17,1:57
C10	AQ	17	Day17,1:57	Day17,9:56
C10	BG	17	Day17,9:56	Day17,15:59
C10	AM	17	Day17,15:59	Day17,18:51
C10	AN	17	Day17,18:51	Day17,23:39
C10	BG	17	Day17,23:39	Day18,3:55
C10	BF	18	Day18,3:55	Day18,9:59
C10	AX	18	Day18,9:59	Day18,14:19
C10	BF	18	Day18,14:19	Day18,17:38
C10	BB	18	Day18,17:38	Day18,18:33
C10	AX	18	Day18,18:33	Day19,2:0
C11	AC	1	Day1,0:52	Day1,5:27
C11	AH	1	Day1,5:27	Day1,7:47
C11	AA	1	Day1,7:47	Day1,8:33
C11	AZ	1	Day1,8:33	Day1,10:16
C11	AI	1	Day1,10:16	Day1,15:19
C11	BB	1	Day1,15:19	Day1,18:15
C11	AE	1	Day1,18:15	Day1,18:48
C11	AQ	1	Day1,18:48	Day2,3:15
C11	AW	2	Day2,3:15	Day2,4:6
C11	AS	2	Day2,4:6	Day2,11:51
C11	BG	2	Day2,11:51	Day2,12:47
C11	AD	2	Day2,12:47	Day2,14:33
C11	AW	2	Day2,14:33	Day2,15:15
C11	AD	2	Day2,15:15	Day2,21:29
C11	AP	2	Day2,21:29	Day2,21:57
C11	AS	2	Day2,21:57	Day3,1:26
C11	AE	3	Day3,1:26	Day3,1:54
C11	AR	3	Day3,1:54	Day3,2:31
C11	AX	3	Day3,2:31	Day3,10:4
C11	AK	3	Day3,10:4	Day3,10:41
C11	AF	3	Day3,10:41	Day3,14:52
C11	AJ	3	Day3,14:52	Day3,18:20
C11	AC	3	Day3,18:20	Day3,19:11
C11	AB	3	Day3,19:11	Day3,19:53
C11	AN	3	Day3,19:53	Day3,20:26
C11	AN	3	Day3,20:26	Day4,7:30
C11	AF	4	Day4,7:30	Day4,10:45
C11	AU	4	Day4,10:45	Day4,11:22
C11	BE	4	Day4,11:22	Day4,17:21
C11	AN	4	Day4,17:21	Day4,18:16
C11	BF	4	Day4,18:16	Day5,1:35
C11	AW	5	Day5,1:35	Day5,2:8
C11	BF	5	Day5,2:8	Day5,7:15
C11	BE	5	Day5,7:15	Day5,9:2
C11	AE	5	Day5,9:2	Day5,13:14
C11	AK	5	Day5,13:14	Day5,16:34
C11	AW	5	Day5,16:34	Day5,19:7
C11	AW	5	Day5,19:7	Day5,20:2
C11	AW	5	Day5,20:2	Day5,22:49
C11	AW	5	Day5,22:49	Day6,2:12
C11	AC	6	Day6,2:12	Day6,7:55
C11	AR	6	Day6,7:55	Day6,12:29
C11	AW	6	Day6,12:29	Day6,16:6
C11	BF	6	Day6,16:6	Day7,3:32
C11	AL	7	Day7,3:32	Day7,5:48
C11	AN	7	Day7,5:48	Day7,8:49
C11	AU	7	Day7,8:49	Day7,19:0
C11	AK	7	Day7,19:0	Day7,22:58
C11	AP	7	Day7,22:58	Day8,1:18
C11	BE	8	Day8,1:18	Day8,9:30
C11	BD	8	Day8,9:30	Day8,15:45
C11	AR	8	Day8,15:45	Day8,18:52
C11	AP	8	Day8,18:52	Day8,19:39
C11	AN	8	Day8,19:39	Day9,0:27
C11	AJ	9	Day9,0:27	Day9,0:55
C11	BE	9	Day9,0:55	Day9,1:19
C11	AY	9	Day9,1:19	Day9,8:41
C11	AK	9	Day9,8:41	Day9,10:13
C11	AK	9	Day9,10:13	Day9,11:27
C11	AF	9	Day9,11:27	Day9,16:14
C11	AX	9	Day9,16:14	Day9,16:47
C11	AW	9	Day9,16:47	Day9,21:27
C11	AE	9	Day9,21:27	Day10,1:22
C11	AD	10	Day10,1:22	Day10,5:38
C11	AC	10	Day10,5:38	Day10,6:6
C11	AQ	10	Day10,6:6	Day10,14:35
C11	AW	10	Day10,14:35	Day10,16:58
C11	BC	10	Day10,16:58	Day10,17:35
C11	AX	10	Day10,17:35	Day10,18:13
C11	AK	10	Day10,18:13	Day10,18:50
C11	AF	10	Day10,18:50	Day11,4:30
C11	AC	11	Day11,4:30	Day11,6:54
C11	AE	11	Day11,6:54	Day11,11:57
C11	AH	11	Day11,11:57	Day11,12:39
C11	AF	11	Day11,12:39	Day11,18:16
C11	AK	11	Day11,18:16	Day11,23:9
C11	AH	11	Day11,23:9	Day11,23:51
C11	BF	12	Day11,23:51	Day12,7:6
C11	BG	12	Day12,7:6	Day12,7:44
C11	AY	12	Day12,7:44	Day12,8:21
C11	AN	12	Day12,8:21	Day12,14:50
C11	AQ	12	Day12,14:50	Day12,21:8
C11	AE	12	Day12,21:8	Day13,2:28
C11	BG	13	Day13,2:28	Day13,5:42
C11	BF	13	Day13,5:42	Day13,6:11
C11	AS	13	Day13,6:11	Day13,14:6
C11	AW	13	Day13,14:6	Day13,16:1
C11	AW	13	Day13,16:1	Day13,18:6
C11	AC	13	Day13,18:6	Day13,22:21
C11	AR	13	Day13,22:21	Day14,2:41
C11	AD	14	Day14,2:41	Day14,3:5
C11	AM	14	Day14,3:5	Day14,3:28
C11	AW	14	Day14,3:28	Day14,4:19
C11	AZ	14	Day14,4:19	Day14,12:49
C11	AD	14	Day14,12:49	Day14,15:13
C11	AB	14	Day14,15:13	Day14,15:42
C11	AF	14	Day14,15:42	Day14,19:19
C11	AW	14	Day14,19:19	Day14,22:6
C11	AV	14	Day14,22:6	Day14,22:39
C11	AU	14	Day14,22:39	Day15,3:38
C11	BE	15	Day15,3:38	Day15,4:20
C11	AE	15	Day15,4:20	Day15,5:11
C11	AE	15	Day15,5:11	Day15,11:59
C11	BE	15	Day15,11:59	Day16,3:12
C11	AR	16	Day16,3:12	Day16,8:56
C11	AZ	16	Day16,8:56	Day16,12:26
C11	AU	16	Day16,12:26	Day16,17:15
C11	BG	16	Day16,17:15	Day16,22:27
C11	AB	16	Day16,22:27	Day16,23:32
C11	AW	16	Day16,23:32	Day17,0:47
C11	AM	17	Day17,0:47	Day17,1:15
C11	AR	17	Day17,1:15	Day17,9:56
C11	AX	17	Day17,9:56	Day17,10:52
C11	AW	17	Day17,10:52	Day17,15:59
C11	BG	17	Day17,15:59	Day17,18:51
C11	AB	17	Day17,18:51	Day17,19:19
C11	BD	17	Day17,19:19	Day17,23:39
C11	AQ	17	Day17,23:39	Day18,3:55
C11	AA	18	Day18,3:55	Day18,4:32
C11	AL	18	Day18,4:32	Day18,9:59
C11	BD	18	Day18,9:59	Day18,14:19
C11	AS	18	Day18,14:19	Day18,17:38
C11	AO	18	Day18,17:38	Day18,18:33
C11	AI	18	Day18,18:33	Day19,1:36
C12	AN	1	Day1,0:52	Day1,5:27
C12	BF	1	Day1,5:27	Day1,7:47
C12	AW	1	Day1,7:47	Day1,8:33
C12	AW	1	Day1,8:33	Day1,10:16
C12	AJ	1	Day1,10:16	Day1,15:19
C12	AK	1	Day1,15:19	Day1,18:15
C12	AQ	1	Day1,18:15	Day1,18:48
C12	AU	1	Day1,18:48	Day1,19:30
C12	AE	1	Day1,19:30	Day2,3:15
C12	BG	2	Day2,3:15	Day2,4:6
C12	AP	2	Day2,4:6	Day2,11:51
C12	AS	2	Day2,11:51	Day2,12:47
C12	AS	2	Day2,12:47	Day2,14:33
C12	BB	2	Day2,14:33	Day2,15:15
C12	AL	2	Day2,15:15	Day2,21:29
C12	AW	2	Day2,21:29	Day3,1:26
C12	AO	3	Day3,1:26	Day3,1:54
C12	AM	3	Day3,1:54	Day3,10:4
C12	AQ	3	Day3,10:4	Day3,14:52
C12	AR	3	Day3,14:52	Day3,18:20
C12	BG	3	Day3,18:20	Day3,19:11
C12	AA	3	Day3,19:11	Day3,19:53
C12	AR	3	Day3,19:53	Day3,20:26
C12	AF	3	Day3,20:26	Day3,20:59
C12	AE	3	Day3,20:59	Day4,7:30
C12	AJ	4	Day4,7:30	Day4,10:45
C12	BC	4	Day4,10:45	Day4,11:22
C12	AP	4	Day4,11:22	Day4,17:21
C12	AJ	4	Day4,17:21	Day4,18:16
C12	AP	4	Day4,18:16	Day4,18:58
C12	BE	4	Day4,18:58	Day5,1:35
C12	AX	5	Day5,1:35	Day5,2:8
C12	AC	5	Day5,2:8	Day5,7:15
C12	AN	5	Day5,7:15	Day5,9:2
C12	AF	5	Day5,9:2	Day5,9:35
C12	AF	5	Day5,9:35	Day5,13:14
C12	AB	5	Day5,13:14	Day5,16:34
C12	BD	5	Day5,16:34	Day6,9:14
C12	BB	6	Day6,9:14	Day6,17:34
C12	AN	6	Day6,17:34	Day6,22:54
C12	AZ	6	Day6,22:54	Day7,2:55
C12	AA	7	Day7,2:55	Day7,8:49
C12	AP	7	Day7,8:49	Day7,10:26
C12	AP	7	Day7,10:26	Day7,12:49
C12	AP	7	Day7,12:49	Day7,16:47
C12	AP	7	Day7,16:47	Day7,20:29
C12	AW	7	Day7,20:29	Day7,23:26
C12	AX	7	Day7,23:26	Day8,2:28
C12	BB	8	Day8,2:28	Day8,8:25
C12	AX	8	Day8,8:25	Day8,11:47
C12	AT	8	Day8,11:47	Day8,15:45
C12	AD	8	Day8,15:45	Day8,18:52
C12	BB	8	Day8,18:52	Day9,0:27
C12	BF	9	Day9,0:27	Day9,0:55
C12	AH	9	Day9,0:55	Day9,1:19
C12	AA	9	Day9,1:19	Day9,8:41
C12	BE	9	Day9,8:41	Day9,10:13
C12	AV	9	Day9,10:13	Day9,11:27
C12	AK	9	Day9,11:27	Day9,16:14
C12	BE	9	Day9,16:14	Day9,16:47
C12	AB	9	Day9,16:47	Day9,21:27
C12	AY	9	Day9,21:27	Day10,1:22
C12	AB	10	Day10,1:22	Day10,5:38
C12	AT	10	Day10,5:38	Day10,6:6
C12	AY	10	Day10,6:6	Day10,13:39
C12	AP	10	Day10,13:39	Day10,14:35
C12	AA	10	Day10,14:35	Day10,16:58
C12	AB	10	Day10,16:58	Day10,17:35
C12	AF	10	Day10,17:35	Day10,18:13
C12	AJ	10	Day10,18:13	Day11,4:30
C12	AY	11	Day11,4:30	Day11,6:54
C12	AD	11	Day11,6:54	Day11,11:57
C12	AW	11	Day11,11:57	Day11,12:39
C12	AV	11	Day11,12:39	Day11,18:16
C12	AJ	11	Day11,18:16	Day11,23:9
C12	BD	11	Day11,23:9	Day11,23:51
C12	AF	12	Day11,23:51	Day12,0:37
C12	AF	12	Day12,0:37	Day12,7:6
C12	BE	12	Day12,7:6	Day12,7:44
C12	AR	12	Day12,7:44	Day12,8:21
C12	AJ	12	Day12,8:21	Day12,14:50
C12	AK	12	Day12,14:50	Day12,15:41
C12	AR	12	Day12,15:41	Day12,21:8
C12	AR	12	Day12,21:8	Day13,1:4
C12	BF	13	Day13,1:4	Day13,5:42
C12	AY	13	Day13,5:42	Day13,14:6
C12	AX	13	Day13,14:6	Day13,16:1
C12	AJ	13	Day13,16:1	Day13,20:25
C12	BG	13	Day13,20:25	Day14,0:17
C12	BA	14	Day14,0:17	Day14,2:41
C12	AB	14	Day14,2:41	Day14,3:5
C12	AX	14	Day14,3:5	Day14,3:28
C12	BE	14	Day14,3:28	Day14,12:49
C12	AV	14	Day14,12:49	Day14,15:13
C12	AF	14	Day14,15:13	Day14,15:42
C12	AB	14	Day14,15:42	Day14,19:19
C12	AF	14	Day14,19:19	Day14,22:6
C12	AJ	14	Day14,22:6	Day14,22:39
C12	AX	14	Day14,22:39	Day15,3:38
C12	AF	15	Day15,3:38	Day15,4:20
C12	AN	15	Day15,4:20	Day15,5:11
C12	AU	15	Day15,5:11	Day15,11:59
C12	AD	15	Day15,11:59	Day15,16:43
C12	AE	15	Day15,16:43	Day16,3:12
C12	AE	16	Day16,3:12	Day16,7:41
C12	AH	16	Day16,7:41	Day16,10:52
C12	AB	16	Day16,10:52	Day16,13:31
C12	AY	16	Day16,13:31	Day16,18:20
C12	AD	16	Day16,18:20	Day16,22:27
C12	AJ	16	Day16,22:27	Day17,0:47
C12	AX	17	Day17,0:47	Day17,1:15
C12	AC	17	Day17,1:15	Day17,1:57
C12	AZ	17	Day17,1:57	Day17,9:56
C12	AP	17	Day17,9:56	Day17,10:52
C12	AZ	17	Day17,10:52	Day17,15:59
C12	AS	17	Day17,15:59	Day17,18:51
C12	AX	17	Day17,18:51	Day17,19:19
C12	BC	17	Day17,19:19	Day17,23:39
C12	BB	17	Day17,23:39	Day18,0:8
C12	BE	18	Day18,0:8	Day18,3:55
C12	AV	18	Day18,3:55	Day18,4:32
C12	BD	18	Day18,4:32	Day18,9:59
C12	AY	18	Day18,9:59	Day18,14:19
C12	AD	18	Day18,14:19	Day18,17:38
C12	AW	18	Day18,17:38	Day18,18:33
C12	AF	18	Day18,18:33	Day19,2:0
C13	AE	1	Day1,0:52	Day1,5:27
C13	AN	1	Day1,5:27	Day1,7:47
C13	AZ	1	Day1,7:47	Day1,8:33
C13	AJ	1	Day1,8:33	Day1,10:16
C13	AC	1	Day1,10:16	Day1,15:19
C13	AR	1	Day1,15:19	Day1,18:15
C13	BE	1	Day1,18:15	Day1,18:48
C13	AH	1	Day1,18:48	Day1,19:30
C13	AI	1	Day1,19:30	Day2,3:15
C13	AF	2	Day2,3:15	Day2,11:51
C13	AB	2	Day2,11:51	Day2,12:47
C13	AE	2	Day2,12:47	Day2,14:33
C13	AC	2	Day2,14:33	Day2,15:15
C13	BB	2	Day2,15:15	Day2,21:29
C13	AI	2	Day2,21:29	Day3,1:26
C13	BB	3	Day3,1:26	Day3,1:54
C13	AY	3	Day3,1:54	Day3,2:31
C13	BE	3	Day3,2:31	Day3,10:4
C13	BE	3	Day3,10:4	Day3,14:52
C13	AW	3	Day3,14:52	Day3,18:20
C13	AV	3	Day3,18:20	Day3,19:11
C13	AT	3	Day3,19:11	Day3,19:53
C13	AC	3	Day3,19:53	Day3,20:26
C13	AR	3	Day3,20:26	Day4,7:30
C13	AY	4	Day4,7:30	Day4,10:45
C13	BA	4	Day4,10:45	Day4,11:22
C13	AH	4	Day4,11:22	Day4,17:21
C13	BB	4	Day4,17:21	Day4,18:16
C13	AG	4	Day4,18:16	Day5,1:35
C13	AB	5	Day5,1:35	Day5,2:8
C13	BC	5	Day5,2:8	Day5,9:2
C13	AA	5	Day5,9:2	Day5,13:14
C13	AD	5	Day5,13:14	Day5,17:58
C13	AD	5	Day5,17:58	Day6,0:26
C13	AP	6	Day6,0:26	Day6,4:3
C13	AP	6	Day6,4:3	Day6,8:37
C13	AP	6	Day6,8:37	Day6,11:42
C13	AG	6	Day6,11:42	Day6,17:34
C13	AH	6	Day6,17:34	Day6,20:39
C13	AK	6	Day6,20:39	Day6,23:31
C13	BD	6	Day6,23:31	Day7,8:2
C13	AK	7	Day7,8:2	Day7,12:3
C13	AC	7	Day7,12:3	Day7,16:14
C13	AX	7	Day7,16:14	Day7,19:33
C13	AU	7	Day7,19:33	Day8,1:59
C13	AU	8	Day8,1:59	Day8,8:25
C13	BB	8	Day8,8:25	Day8,13:43
C13	AZ	8	Day8,13:43	Day8,14:35
C13	AD	8	Day8,14:35	Day8,15:45
C13	AJ	8	Day8,15:45	Day8,18:29
C13	AJ	8	Day8,18:29	Day8,18:52
C13	AH	8	Day8,18:52	Day8,19:39
C13	AB	8	Day8,19:39	Day9,0:27
C13	AI	9	Day9,0:27	Day9,0:55
C13	AR	9	Day9,0:55	Day9,1:19
C13	AK	9	Day9,1:19	Day9,8:41
C13	AH	9	Day9,8:41	Day9,10:13
C13	AA	9	Day9,10:13	Day9,11:27
C13	AU	9	Day9,11:27	Day9,16:14
C13	AR	9	Day9,16:14	Day9,16:47
C13	AU	9	Day9,16:47	Day9,21:27
C13	AR	9	Day9,21:27	Day10,1:22
C13	AL	10	Day10,1:22	Day10,5:38
C13	AX	10	Day10,5:38	Day10,6:6
C13	AH	10	Day10,6:6	Day10,7:1
C13	BC	10	Day10,7:1	Day10,16:58
C13	AF	10	Day10,16:58	Day10,17:35
C13	AV	10	Day10,17:35	Day10,18:13
C13	AE	10	Day10,18:13	Day10,18:50
C13	BF	10	Day10,18:50	Day11,4:30
C13	BF	11	Day11,4:30	Day11,6:54
C13	AZ	11	Day11,6:54	Day11,9:20
C13	AN	11	Day11,9:20	Day11,11:57
C13	AV	11	Day11,11:57	Day11,12:39
C13	AO	11	Day11,12:39	Day11,18:16
C13	AL	11	Day11,18:16	Day11,23:9
C13	AN	11	Day11,23:9	Day11,23:51
C13	BB	12	Day11,23:51	Day12,0:37
C13	BD	12	Day12,0:37	Day12,7:6
C13	BB	12	Day12,7:6	Day12,7:44
C13	AS	12	Day12,7:44	Day12,14:50
C13	BG	12	Day12,14:50	Day12,21:8
C13	AC	12	Day12,21:8	Day13,1:4
C13	AT	13	Day13,1:4	Day13,5:42
C13	AK	13	Day13,5:42	Day13,6:11
C13	AP	13	Day13,6:11	Day13,14:6
C13	AH	13	Day13,14:6	Day13,15:6
C13	AJ	13	Day13,15:6	Day13,16:1
C13	AG	13	Day13,16:1	Day13,18:6
C13	AU	13	Day13,18:6	Day14,0:17
C13	AA	14	Day14,0:17	Day14,2:41
C13	AE	14	Day14,2:41	Day14,3:5
C13	AY	14	Day14,3:5	Day14,3:28
C13	AK	14	Day14,3:28	Day14,4:19
C13	AK	14	Day14,4:19	Day14,12:49
C13	AB	14	Day14,12:49	Day14,15:13
C13	AX	14	Day14,15:13	Day14,19:19
C13	AS	14	Day14,19:19	Day14,22:6
C13	AL	14	Day14,22:6	Day14,22:39
C13	AW	14	Day14,22:39	Day15,3:38
C13	AY	15	Day15,3:38	Day15,4:20
C13	AD	15	Day15,4:20	Day15,5:11
C13	AK	15	Day15,5:11	Day15,11:59
C13	AC	15	Day15,11:59	Day15,18:29
C13	AK	15	Day15,18:29	Day16,0:11
C13	AK	16	Day16,0:11	Day16,5:17
C13	AJ	16	Day16,5:17	Day16,9:33
C13	AJ	16	Day16,9:33	Day16,14:17
C13	AH	16	Day16,14:17	Day16,15:50
C13	AT	16	Day16,15:50	Day16,18:20
C13	AB	16	Day16,18:20	Day16,22:27
C13	AR	16	Day16,22:27	Day16,23:32
C13	AR	16	Day16,23:32	Day17,0:47
C13	AB	17	Day17,0:47	Day17,1:15
C13	AY	17	Day17,1:15	Day17,9:56
C13	AT	17	Day17,9:56	Day17,10:52
C13	AD	17	Day17,10:52	Day17,15:59
C13	AU	17	Day17,15:59	Day17,18:51
C13	BE	17	Day17,18:51	Day17,19:19
C13	AD	17	Day17,19:19	Day17,23:39
C13	AS	17	Day17,23:39	Day18,0:8
C13	AS	18	Day18,0:8	Day18,3:55
C13	AH	18	Day18,3:55	Day18,9:59
C13	AR	18	Day18,9:59	Day18,14:19
C13	AP	18	Day18,14:19	Day18,17:38
C13	AC	18	Day18,17:38	Day18,18:33
C13	BE	18	Day18,18:33	Day19,0:59
C14	AG	1	Day1,0:52	Day1,5:27
C14	AY	1	Day1,5:27	Day1,7:47
C14	BF	1	Day1,7:47	Day1,10:16
C14	AR	1	Day1,10:16	Day1,15:19
C14	AL	1	Day1,15:19	Day1,18:15
C14	AP	1	Day1,18:15	Day1,18:48
C14	BE	1	Day1,18:48	Day2,3:15
C14	AC	2	Day2,3:15	Day2,11:51
C14	AF	2	Day2,11:51	Day2,12:47
C14	AB	2	Day2,12:47	Day2,14:33
C14	AP	2	Day2,14:33	Day2,15:15
C14	AB	2	Day2,15:15	Day2,21:29
C14	AY	2	Day2,21:29	Day3,1:26
C14	BD	3	Day3,1:26	Day3,1:54
C14	AE	3	Day3,1:54	Day3,10:4
C14	AV	3	Day3,10:4	Day3,14:52
C14	AY	3	Day3,14:52	Day3,18:20
C14	AP	3	Day3,18:20	Day3,19:11
C14	AC	3	Day3,19:11	Day3,19:53
C14	AU	3	Day3,19:53	Day3,20:26
C14	AK	3	Day3,20:26	Day3,20:59
C14	AK	3	Day3,20:59	Day4,7:30
C14	AE	4	Day4,7:30	Day4,10:45
C14	AT	4	Day4,10:45	Day4,11:22
C14	AK	4	Day4,11:22	Day4,17:21
C14	AX	4	Day4,17:21	Day4,18:16
C14	AX	4	Day4,18:16	Day5,1:35
C14	AY	5	Day5,1:35	Day5,2:8
C14	AF	5	Day5,2:8	Day5,7:15
C14	AE	5	Day5,7:15	Day5,9:2
C14	AT	5	Day5,9:2	Day5,13:14
C14	AC	5	Day5,13:14	Day5,17:58
C14	AK	5	Day5,17:58	Day5,21:53
C14	BC	5	Day5,21:53	Day6,8:37
C14	BF	6	Day6,8:37	Day6,16:6
C14	AY	6	Day6,16:6	Day6,19:58
C14	AW	6	Day6,19:58	Day6,21:17
C14	AP	6	Day6,21:17	Day7,1:36
C14	AP	7	Day7,1:36	Day7,5:15
C14	AK	7	Day7,5:15	Day7,8:2
C14	BB	7	Day7,8:2	Day7,12:3
C14	BB	7	Day7,12:3	Day7,19:0
C14	AS	7	Day7,19:0	Day8,6:5
C14	AG	8	Day8,6:5	Day8,11:47
C14	AC	8	Day8,11:47	Day8,14:35
C14	AR	8	Day8,14:35	Day8,15:45
C14	BB	8	Day8,15:45	Day8,18:52
C14	AL	8	Day8,18:52	Day9,0:27
C14	BG	9	Day9,0:27	Day9,0:55
C14	AA	9	Day9,0:55	Day9,1:19
C14	AS	9	Day9,1:19	Day9,8:41
C14	BF	9	Day9,8:41	Day9,10:13
C14	AR	9	Day9,10:13	Day9,16:14
C14	BF	9	Day9,16:14	Day9,16:47
C14	BG	9	Day9,16:47	Day9,21:27
C14	AZ	9	Day9,21:27	Day10,1:22
C14	AS	10	Day10,1:22	Day10,5:38
C14	AM	10	Day10,5:38	Day10,6:6
C14	AU	10	Day10,6:6	Day10,14:35
C14	AE	10	Day10,14:35	Day10,16:58
C14	AR	10	Day10,16:58	Day10,17:35
C14	AG	10	Day10,17:35	Day10,18:13
C14	AT	10	Day10,18:13	Day11,4:30
C14	BD	11	Day11,4:30	Day11,6:54
C14	BF	11	Day11,6:54	Day11,11:57
C14	BF	11	Day11,11:57	Day11,12:39
C14	AG	11	Day11,12:39	Day11,18:16
