day train_id time block seq_nr
12 303 4.0671961689 AP 35
12 303 4.0671961689 AH 36
12 303 4.0671961689 AW 37
12 303 4.0671961689 AI 38
12 303 4.0671961689 AQ 39
12 303 4.0671961689 BG 40
12 304 4.5004570147 AB 1
12 304 4.5004570147 AI 2
12 304 4.5004570147 BC 3
12 304 4.5004570147 AH 4
12 304 4.5004570147 AB 5
12 304 4.5004570147 AP 6
12 304 4.5004570147 AR 7
12 304 4.5004570147 AS 8
12 304 4.5004570147 AC 9
12 304 4.5004570147 AJ 10
12 304 4.5004570147 AJ 11
12 304 4.5004570147 BE 12
12 304 4.5004570147 AB 13
12 304 4.5004570147 AT 14
12 304 4.5004570147 AJ 15
12 304 4.5004570147 AJ 16
12 304 4.5004570147 AC 17
12 304 4.5004570147 AV 18
12 304 4.5004570147 AB 19
12 304 4.5004570147 AP 20
12 304 4.5004570147 AH 21
12 304 4.5004570147 AC 22
12 304 4.5004570147 AV 23
12 304 4.5004570147 AH 24
12 304 4.5004570147 AH 25
12 304 4.5004570147 AX 26
12 304 4.5004570147 AD 27
12 304 4.5004570147 AD 28
12 304 4.5004570147 AY 29
12 304 4.5004570147 AO 30
12 304 4.5004570147 AB 31
12 304 4.5004570147 AD 32
12 304 4.5004570147 AV 33
12 304 4.5004570147 AB 34
12 304 4.5004570147 AC 35
12 304 4.5004570147 AF 36
12 304 4.5004570147 BD 37
12 304 4.5004570147 AA 38
12 304 4.5004570147 AW 39
12 304 4.5004570147 AS 40
12 305 6.68223205 AD 1
12 305 6.68223205 AK 2
12 305 6.68223205 AA 3
12 305 6.68223205 AV 4
12 305 6.68223205 AF 5
12 305 6.68223205 BC 6
12 305 6.68223205 AP 7
12 305 6.68223205 AA 8
12 305 6.68223205 AG 9
12 305 6.68223205 AP 10
12 305 6.68223205 AK 11
12 305 6.68223205 AB 12
12 305 6.68223205 AB 13
12 305 6.68223205 AW 14
12 305 6.68223205 AB 15
12 305 6.68223205 AE 16
12 305 6.68223205 AD 17
12 305 6.68223205 BC 18
12 305 6.68223205 AP 19
12 305 6.68223205 BF 20
12 305 6.68223205 AF 21
12 305 6.68223205 AF 22
12 305 6.68223205 AF 23
12 305 6.68223205 AW 24
12 305 6.68223205 AD 25
12 305 6.68223205 AW 26
12 305 6.68223205 AQ 27
12 305 6.68223205 AM 28
12 305 6.68223205 AW 29
12 305 6.68223205 AH 30
12 305 6.68223205 AY 31
12 305 6.68223205 BF 32
12 305 6.68223205 AX 33
12 305 6.68223205 AV 34
12 305 6.68223205 AC 35
12 305 6.68223205 AP 36
12 305 6.68223205 AD 37
12 305 6.68223205 BF 38
12 305 6.68223205 AV 39
12 305 6.68223205 AD 40
12 305 6.68223205 AM 41
12 305 6.68223205 BC 42
12 305 6.68223205 AR 43
12 305 6.68223205 AF 44
12 305 6.68223205 AX 45
12 305 6.68223205 AD 46
12 305 6.68223205 AW 47
12 305 6.68223205 AD 48
12 305 6.68223205 AX 49
12 305 6.68223205 AW 50
12 305 6.68223205 BF 51
12 305 6.68223205 AZ 52
12 305 6.68223205 BE 53
12 305 6.68223205 BF 54
12 305 6.68223205 AJ 55
12 305 6.68223205 BB 56
12 305 6.68223205 AW 57
12 305 6.68223205 AH 58
12 305 6.68223205 AK 59
12 305 6.68223205 AX 60
12 305 6.68223205 AH 61
12 305 6.68223205 AF 62
12 305 6.68223205 AB 63
12 305 6.68223205 BF 64
12 305 6.68223205 AS 65
12 305 6.68223205 AF 66
12 305 6.68223205 AG 67
12 305 6.68223205 AN 68
12 305 6.68223205 BG 69
12 305 6.68223205 AH 70
12 305 6.68223205 AY 71
12 305 6.68223205 AA 72
12 305 6.68223205 AX 73
12 305 6.68223205 AB 74
12 305 6.68223205 BC 75
12 305 6.68223205 AN 76
12 305 6.68223205 BF 77
12 305 6.68223205 AH 78
12 305 6.68223205 AK 79
12 305 6.68223205 AF 80
12 305 6.68223205 AJ 81
12 305 6.68223205 AA 82
12 305 6.68223205 BG 83
12 305 6.68223205 BF 84
12 305 6.68223205 AX 85
12 305 6.68223205 AA 86
12 305 6.68223205 AZ 87
12 305 6.68223205 AA 88
12 305 6.68223205 AH 89
12 305 6.68223205 AH 90
12 306 7.0786714605 AF 1
12 306 7.0786714605 AD 2
12 306 7.0786714605 AX 3
12 306 7.0786714605 AV 4
12 306 7.0786714605 AQ 5
12 306 7.0786714605 AU 6
12 306 7.0786714605 AM 7
12 306 7.0786714605 AE 8
12 306 7.0786714605 BG 9
12 306 7.0786714605 AW 10
12 306 7.0786714605 AY 11
12 306 7.0786714605 AR 12
12 306 7.0786714605 AS 13
12 306 7.0786714605 AK 14
12 306 7.0786714605 AY 15
12 306 7.0786714605 AK 16
12 306 7.0786714605 AB 17
12 306 7.0786714605 AP 18
12 306 7.0786714605 AR 19
12 306 7.0786714605 AP 20
12 306 7.0786714605 AK 21
12 306 7.0786714605 AP 22
12 306 7.0786714605 AM 23
12 306 7.0786714605 AE 24
12 306 7.0786714605 AV 25
12 306 7.0786714605 AK 26
12 306 7.0786714605 BA 27
12 306 7.0786714605 AW 28
12 306 7.0786714605 AP 29
12 306 7.0786714605 AN 30
12 306 7.0786714605 AW 31
12 306 7.0786714605 AV 32
12 306 7.0786714605 AC 33
12 306 7.0786714605 AH 34
12 306 7.0786714605 AW 35
12 306 7.0786714605 AH 36
12 306 7.0786714605 AH 37
12 306 7.0786714605 AN 38
12 306 7.0786714605 AF 39
12 306 7.0786714605 AH 40
12 306 7.0786714605 AP 41
12 306 7.0786714605 AM 42
12 306 7.0786714605 BE 43
12 306 7.0786714605 AH 44
12 306 7.0786714605 BB 45
12 306 7.0786714605 AY 46
12 306 7.0786714605 AW 47
12 306 7.0786714605 AN 48
12 306 7.0786714605 BE 49
12 306 7.0786714605 AB 50
12 306 7.0786714605 AH 51
12 306 7.0786714605 AY 52
12 306 7.0786714605 AH 53
12 306 7.0786714605 AR 54
12 306 7.0786714605 AA 55
12 306 7.0786714605 AW 56
12 306 7.0786714605 AK 57
12 306 7.0786714605 AJ 58
12 306 7.0786714605 AE 59
12 306 7.0786714605 BC 60
12 307 7.5091947189 AV 1
12 307 7.5091947189 AN 2
12 307 7.5091947189 AH 3
12 307 7.5091947189 AA 4
12 307 7.5091947189 BF 5
12 307 7.5091947189 AD 6
12 307 7.5091947189 AH 7
12 307 7.5091947189 AX 8
12 307 7.5091947189 AO 9
12 307 7.5091947189 AF 10
12 307 7.5091947189 AV 11
12 307 7.5091947189 AI 12
12 307 7.5091947189 AH 13
12 307 7.5091947189 BG 14
12 307 7.5091947189 BG 15
12 307 7.5091947189 AH 16
12 307 7.5091947189 BE 17
12 307 7.5091947189 BB 18
12 307 7.5091947189 AK 19
12 307 7.5091947189 AH 20
12 307 7.5091947189 AY 21
12 307 7.5091947189 AH 22
12 307 7.5091947189 BF 23
12 307 7.5091947189 AR 24
12 307 7.5091947189 AH 25
12 307 7.5091947189 BG 26
12 307 7.5091947189 AW 27
12 307 7.5091947189 AO 28
12 307 7.5091947189 AP 29
12 307 7.5091947189 AY 30
12 307 7.5091947189 AA 31
12 307 7.5091947189 AV 32
12 307 7.5091947189 BF 33
12 307 7.5091947189 AA 34
12 307 7.5091947189 AY 35
12 307 7.5091947189 BF 36
12 307 7.5091947189 AW 37
12 307 7.5091947189 AW 38
12 307 7.5091947189 AH 39
12 307 7.5091947189 AH 40
12 307 7.5091947189 AB 41
12 307 7.5091947189 AB 42
12 307 7.5091947189 AH 43
12 307 7.5091947189 AR 44
12 307 7.5091947189 AM 45
12 307 7.5091947189 AW 46
12 307 7.5091947189 BB 47
12 307 7.5091947189 AC 48
12 307 7.5091947189 BF 49
12 307 7.5091947189 AJ 50
12 307 7.5091947189 AV 51
12 307 7.5091947189 AN 52
12 307 7.5091947189 AH 53
12 307 7.5091947189 AH 54
12 307 7.5091947189 AR 55
12 307 7.5091947189 BA 56
12 307 7.5091947189 AZ 57
12 307 7.5091947189 AA 58
12 307 7.5091947189 AS 59
12 307 7.5091947189 AX 60
12 308 8.4059580569 AN 1
12 308 8.4059580569 AT 2
12 308 8.4059580569 BB 3
12 308 8.4059580569 AW 4
12 308 8.4059580569 BG 5
12 308 8.4059580569 AM 6
12 308 8.4059580569 AN 7
12 308 8.4059580569 BF 8
12 308 8.4059580569 AB 9
12 308 8.4059580569 BG 10
12 308 8.4059580569 BA 11
12 308 8.4059580569 AD 12
12 308 8.4059580569 AW 13
12 308 8.4059580569 AB 14
12 308 8.4059580569 BA 15
12 308 8.4059580569 AY 16
12 308 8.4059580569 BA 17
12 308 8.4059580569 AJ 18
12 308 8.4059580569 AF 19
12 308 8.4059580569 AN 20
12 308 8.4059580569 AP 21
12 308 8.4059580569 AY 22
12 308 8.4059580569 BB 23
12 308 8.4059580569 AR 24
12 308 8.4059580569 BF 25
12 308 8.4059580569 AX 26
12 308 8.4059580569 AF 27
12 308 8.4059580569 AD 28
12 308 8.4059580569 AJ 29
12 308 8.4059580569 AW 30
12 308 8.4059580569 AO 31
12 308 8.4059580569 AV 32
12 308 8.4059580569 BF 33
12 308 8.4059580569 AK 34
12 308 8.4059580569 AH 35
12 308 8.4059580569 AW 36
12 308 8.4059580569 AH 37
12 308 8.4059580569 AD 38
12 308 8.4059580569 AD 39
12 308 8.4059580569 AQ 40
12 309 8.4147577351 AH 1
12 309 8.4147577351 BB 2
12 309 8.4147577351 AK 3
12 309 8.4147577351 AS 4
12 309 8.4147577351 AN 5
12 309 8.4147577351 BA 6
12 309 8.4147577351 AJ 7
12 309 8.4147577351 AF 8
12 309 8.4147577351 AP 9
12 309 8.4147577351 AU 10
12 309 8.4147577351 AE 11
12 309 8.4147577351 AB 12
12 309 8.4147577351 AV 13
12 309 8.4147577351 BC 14
12 309 8.4147577351 AY 15
12 309 8.4147577351 AV 16
12 309 8.4147577351 AD 17
12 309 8.4147577351 AA 18
12 309 8.4147577351 AU 19
12 309 8.4147577351 AH 20
12 309 8.4147577351 BC 21
12 309 8.4147577351 AW 22
12 309 8.4147577351 AX 23
12 309 8.4147577351 AP 24
12 309 8.4147577351 AK 25
12 309 8.4147577351 AQ 26
12 309 8.4147577351 AH 27
12 309 8.4147577351 AA 28
12 309 8.4147577351 AP 29
12 309 8.4147577351 BC 30
12 309 8.4147577351 AY 31
12 309 8.4147577351 BF 32
12 309 8.4147577351 AY 33
12 309 8.4147577351 AP 34
12 309 8.4147577351 AL 35
12 309 8.4147577351 AX 36
12 309 8.4147577351 AW 37
12 309 8.4147577351 AZ 38
12 309 8.4147577351 AH 39
12 309 8.4147577351 AP 40
12 309 8.4147577351 AV 41
12 309 8.4147577351 AD 42
12 309 8.4147577351 AY 43
12 309 8.4147577351 AY 44
12 309 8.4147577351 AV 45
12 309 8.4147577351 BD 46
12 309 8.4147577351 BF 47
12 309 8.4147577351 AH 48
12 309 8.4147577351 AA 49
12 309 8.4147577351 AW 50
12 309 8.4147577351 AH 51
12 309 8.4147577351 AF 52
12 309 8.4147577351 AZ 53
12 309 8.4147577351 AK 54
12 309 8.4147577351 AX 55
12 309 8.4147577351 AK 56
12 309 8.4147577351 AD 57
12 309 8.4147577351 BF 58
12 309 8.4147577351 AS 59
12 309 8.4147577351 AV 60
12 309 8.4147577351 BG 61
12 309 8.4147577351 AD 62
12 309 8.4147577351 BF 63
12 309 8.4147577351 AE 64
12 309 8.4147577351 AW 65
12 309 8.4147577351 AF 66
12 309 8.4147577351 AJ 67
12 309 8.4147577351 BC 68
12 309 8.4147577351 BB 69
12 309 8.4147577351 BC 70
12 309 8.4147577351 AI 71
12 309 8.4147577351 AH 72
12 309 8.4147577351 AC 73
12 309 8.4147577351 AW 74
12 309 8.4147577351 AH 75
12 309 8.4147577351 AX 76
12 309 8.4147577351 AB 77
12 309 8.4147577351 AS 78
12 309 8.4147577351 AP 79
12 309 8.4147577351 AI 80
12 309 8.4147577351 AL 81
12 309 8.4147577351 AH 82
12 309 8.4147577351 AH 83
12 309 8.4147577351 AJ 84
12 309 8.4147577351 AK 85
12 309 8.4147577351 AH 86
12 309 8.4147577351 BC 87
12 309 8.4147577351 AW 88
12 309 8.4147577351 AW 89
12 309 8.4147577351 BF 90
12 309 8.4147577351 AM 91
12 309 8.4147577351 AR 92
12 309 8.4147577351 AH 93
12 309 8.4147577351 AN 94
12 309 8.4147577351 AZ 95
12 309 8.4147577351 AC 96
12 309 8.4147577351 AW 97
12 309 8.4147577351 AK 98
12 309 8.4147577351 AW 99
12 309 8.4147577351 AH 100
12 310 12.2529897627 BF 1
12 310 12.2529897627 AF 2
12 310 12.2529897627 AH 3
12 310 12.2529897627 AC 4
12 310 12.2529897627 AW 5
12 310 12.2529897627 AV 6
12 310 12.2529897627 AW 7
12 310 12.2529897627 AQ 8
12 310 12.2529897627 AC 9
12 310 12.2529897627 AF 10
12 310 12.2529897627 AF 11
12 310 12.2529897627 AP 12
12 310 12.2529897627 AG 13
12 310 12.2529897627 AF 14
12 310 12.2529897627 AD 15
12 310 12.2529897627 AP 16
12 310 12.2529897627 BE 17
12 310 12.2529897627 AK 18
12 310 12.2529897627 BB 19
12 310 12.2529897627 AN 20
12 310 12.2529897627 BE 21
12 310 12.2529897627 BG 22
12 310 12.2529897627 AY 23
12 310 12.2529897627 AW 24
12 310 12.2529897627 AB 25
12 310 12.2529897627 AL 26
12 310 12.2529897627 AK 27
12 310 12.2529897627 AA 28
12 310 12.2529897627 AV 29
12 310 12.2529897627 AR 30
12 310 12.2529897627 BF 31
12 310 12.2529897627 AP 32
12 310 12.2529897627 AB 33
12 310 12.2529897627 AH 34
12 310 12.2529897627 AW 35
12 310 12.2529897627 AX 36
12 310 12.2529897627 AW 37
12 310 12.2529897627 AW 38
12 310 12.2529897627 AU 39
12 310 12.2529897627 AM 40
12 310 12.2529897627 AF 41
12 310 12.2529897627 AH 42
12 310 12.2529897627 AP 43
12 310 12.2529897627 AT 44
12 310 12.2529897627 AN 45
12 310 12.2529897627 AR 46
12 310 12.2529897627 AQ 47
12 310 12.2529897627 AX 48
12 310 12.2529897627 AN 49
12 310 12.2529897627 AJ 50
12 310 12.2529897627 AD 51
12 310 12.2529897627 AQ 52
12 310 12.2529897627 BG 53
12 310 12.2529897627 AP 54
12 310 12.2529897627 AR 55
12 310 12.2529897627 AB 56
12 310 12.2529897627 AP 57
12 310 12.2529897627 AU 58
12 310 12.2529897627 AD 59
12 310 12.2529897627 BG 60
12 310 12.2529897627 AK 61
12 310 12.2529897627 AG 62
12 310 12.2529897627 AN 63
12 310 12.2529897627 AR 64
12 310 12.2529897627 AH 65
12 310 12.2529897627 AP 66
12 310 12.2529897627 AW 67
12 310 12.2529897627 AP 68
12 310 12.2529897627 AQ 69
12 310 12.2529897627 BF 70
12 310 12.2529897627 AA 71
12 310 12.2529897627 BF 72
12 310 12.2529897627 AP 73
12 310 12.2529897627 AH 74
12 310 12.2529897627 AE 75
12 310 12.2529897627 AE 76
12 310 12.2529897627 AC 77
12 310 12.2529897627 AN 78
12 310 12.2529897627 AK 79
12 310 12.2529897627 BB 80
12 310 12.2529897627 AE 81
12 310 12.2529897627 AM 82
12 310 12.2529897627 AW 83
12 310 12.2529897627 AF 84
12 310 12.2529897627 AP 85
12 310 12.2529897627 AH 86
12 310 12.2529897627 AW 87
12 310 12.2529897627 AX 88
12 310 12.2529897627 AP 89
12 310 12.2529897627 AH 90
12 310 12.2529897627 AH 91
12 310 12.2529897627 BC 92
12 310 12.2529897627 AQ 93
12 310 12.2529897627 AC 94
12 310 12.2529897627 AV 95
12 310 12.2529897627 AX 96
12 310 12.2529897627 AS 97
12 310 12.2529897627 AA 98
12 310 12.2529897627 BG 99
12 310 12.2529897627 AV 100
12 311 13.0862882209 AX 1
12 311 13.0862882209 AS 2
12 311 13.0862882209 AV 3
12 311 13.0862882209 AN 4
12 311 13.0862882209 AN 5
12 311 13.0862882209 AV 6
12 311 13.0862882209 AR 7
12 311 13.0862882209 AF 8
12 311 13.0862882209 AX 9
12 311 13.0862882209 AL 10
12 311 13.0862882209 AV 11
12 311 13.0862882209 AA 12
12 311 13.0862882209 AV 13
12 311 13.0862882209 AJ 14
12 311 13.0862882209 AC 15
12 311 13.0862882209 AR 16
12 311 13.0862882209 AR 17
12 311 13.0862882209 AQ 18
12 311 13.0862882209 AA 19
12 311 13.0862882209 AR 20
12 311 13.0862882209 AV 21
12 311 13.0862882209 AK 22
12 311 13.0862882209 AJ 23
12 311 13.0862882209 AV 24
12 311 13.0862882209 BG 25
12 311 13.0862882209 AW 26
12 311 13.0862882209 AF 27
12 311 13.0862882209 AX 28
12 311 13.0862882209 AO 29
12 311 13.0862882209 AB 30
12 311 13.0862882209 AJ 31
12 311 13.0862882209 BF 32
12 311 13.0862882209 BG 33
12 311 13.0862882209 AY 34
12 311 13.0862882209 AF 35
12 311 13.0862882209 AW 36
12 311 13.0862882209 AH 37
12 311 13.0862882209 AH 38
12 311 13.0862882209 AY 39
12 311 13.0862882209 AH 40
12 311 13.0862882209 BB 41
12 311 13.0862882209 AV 42
12 311 13.0862882209 AM 43
12 311 13.0862882209 BA 44
12 311 13.0862882209 AK 45
12 311 13.0862882209 AV 46
12 311 13.0862882209 AK 47
12 311 13.0862882209 AV 48
12 311 13.0862882209 AH 49
12 311 13.0862882209 AV 50
12 311 13.0862882209 AM 51
12 311 13.0862882209 AJ 52
12 311 13.0862882209 AY 53
12 311 13.0862882209 BC 54
12 311 13.0862882209 AW 55
12 311 13.0862882209 AA 56
12 311 13.0862882209 AV 57
12 311 13.0862882209 AJ 58
12 311 13.0862882209 AV 59
12 311 13.0862882209 AY 60
12 311 13.0862882209 BG 61
12 311 13.0862882209 AX 62
12 311 13.0862882209 AD 63
12 311 13.0862882209 AN 64
12 311 13.0862882209 AF 65
12 311 13.0862882209 AH 66
12 311 13.0862882209 AH 67
12 311 13.0862882209 BB 68
12 311 13.0862882209 BE 69
12 311 13.0862882209 AR 70
12 311 13.0862882209 AQ 71
12 311 13.0862882209 AU 72
12 311 13.0862882209 AG 73
12 311 13.0862882209 BF 74
12 311 13.0862882209 AP 75
12 311 13.0862882209 AC 76
12 311 13.0862882209 AF 77
12 311 13.0862882209 AR 78
12 311 13.0862882209 AE 79
12 311 13.0862882209 AS 80
12 311 13.0862882209 AI 81
12 311 13.0862882209 AJ 82
12 311 13.0862882209 AW 83
12 311 13.0862882209 AW 84
12 311 13.0862882209 AR 85
12 311 13.0862882209 BB 86
12 311 13.0862882209 AF 87
12 311 13.0862882209 AW 88
12 311 13.0862882209 AX 89
12 311 13.0862882209 AH 90
12 312 13.105257917 AZ 1
12 312 13.105257917 AZ 2
12 312 13.105257917 AV 3
12 312 13.105257917 BC 4
12 312 13.105257917 AH 5
12 312 13.105257917 AM 6
12 312 13.105257917 AA 7
12 312 13.105257917 AA 8
12 312 13.105257917 BB 9
12 312 13.105257917 AH 10
12 312 13.105257917 AH 11
12 312 13.105257917 AY 12
12 312 13.105257917 AA 13
12 312 13.105257917 AP 14
12 312 13.105257917 AF 15
12 312 13.105257917 AY 16
12 312 13.105257917 AN 17
12 312 13.105257917 BF 18
12 312 13.105257917 AW 19
12 312 13.105257917 AR 20
12 312 13.105257917 AE 21
12 312 13.105257917 AQ 22
12 312 13.105257917 AY 23
12 312 13.105257917 BC 24
12 312 13.105257917 AB 25
12 312 13.105257917 AA 26
12 312 13.105257917 AH 27
12 312 13.105257917 AE 28
12 312 13.105257917 BG 29
12 312 13.105257917 AJ 30
12 312 13.105257917 BG 31
12 312 13.105257917 AK 32
12 312 13.105257917 AF 33
12 312 13.105257917 BG 34
12 312 13.105257917 AI 35
12 312 13.105257917 AN 36
12 312 13.105257917 BB 37
12 312 13.105257917 AZ 38
12 312 13.105257917 AH 39
12 312 13.105257917 AY 40
12 312 13.105257917 AM 41
12 312 13.105257917 BC 42
12 312 13.105257917 AZ 43
12 312 13.105257917 AE 44
12 312 13.105257917 AD 45
12 312 13.105257917 AR 46
12 312 13.105257917 AK 47
12 312 13.105257917 AP 48
12 312 13.105257917 AX 49
12 312 13.105257917 AF 50
12 312 13.105257917 AP 51
12 312 13.105257917 AF 52
12 312 13.105257917 AN 53
12 312 13.105257917 AY 54
12 312 13.105257917 AX 55
12 312 13.105257917 AB 56
12 312 13.105257917 AG 57
12 312 13.105257917 AJ 58
12 312 13.105257917 AC 59
12 312 13.105257917 AK 60
12 312 13.105257917 AT 61
12 312 13.105257917 AE 62
12 312 13.105257917 AW 63
12 312 13.105257917 AH 64
12 312 13.105257917 AS 65
12 312 13.105257917 AW 66
12 312 13.105257917 AV 67
12 312 13.105257917 AK 68
12 312 13.105257917 AP 69
12 312 13.105257917 AS 70
12 312 13.105257917 BB 71
12 312 13.105257917 AH 72
12 312 13.105257917 AV 73
12 312 13.105257917 AD 74
12 312 13.105257917 AK 75
12 312 13.105257917 AK 76
12 312 13.105257917 AY 77
12 312 13.105257917 AH 78
12 312 13.105257917 AI 79
12 312 13.105257917 AB 80
12 312 13.105257917 AK 81
12 312 13.105257917 AJ 82
12 312 13.105257917 AG 83
12 312 13.105257917 AM 84
12 312 13.105257917 BF 85
12 312 13.105257917 AE 86
12 312 13.105257917 BD 87
12 312 13.105257917 AW 88
12 312 13.105257917 BE 89
12 312 13.105257917 AU 90
12 312 13.105257917 AK 91
12 312 13.105257917 AP 92
12 312 13.105257917 AY 93
12 312 13.105257917 AR 94
12 312 13.105257917 AZ 95
12 312 13.105257917 AB 96
12 312 13.105257917 AS 97
12 312 13.105257917 AW 98
12 312 13.105257917 AJ 99
12 312 13.105257917 AE 100
12 312 13.105257917 BF 101
12 312 13.105257917 AN 102
12 312 13.105257917 AD 103
12 312 13.105257917 BG 104
12 312 13.105257917 AD 105
12 312 13.105257917 BE 106
12 312 13.105257917 AE 107
12 312 13.105257917 BG 108
12 312 13.105257917 BB 109
12 312 13.105257917 AK 110
12 312 13.105257917 AI 111
12 312 13.105257917 AH 112
12 312 13.105257917 BB 113
12 312 13.105257917 AK 114
12 312 13.105257917 AW 115
12 312 13.105257917 AR 116
12 312 13.105257917 AQ 117
12 312 13.105257917 AP 118
12 312 13.105257917 BD 119
12 312 13.105257917 AE 120
12 312 13.105257917 BC 121
12 312 13.105257917 AP 122
12 312 13.105257917 AF 123
12 312 13.105257917 AY 124
12 312 13.105257917 AX 125
12 312 13.105257917 AH 126
12 312 13.105257917 AC 127
12 312 13.105257917 AX 128
12 312 13.105257917 AX 129
12 312 13.105257917 AP 130
12 312 13.105257917 AG 131
12 312 13.105257917 AJ 132
12 312 13.105257917 AP 133
12 312 13.105257917 AW 134
12 312 13.105257917 AP 135
12 312 13.105257917 AC 136
12 312 13.105257917 AN 137
12 312 13.105257917 AW 138
12 312 13.105257917 AP 139
12 312 13.105257917 AD 140
12 313 14.8700253405 AE 1
12 313 14.8700253405 AQ 2
12 313 14.8700253405 BE 3
12 313 14.8700253405 AN 4
12 313 14.8700253405 AT 5
12 313 14.8700253405 BF 6
12 313 14.8700253405 AJ 7
12 313 14.8700253405 AW 8
12 313 14.8700253405 AU 9
12 313 14.8700253405 AW 10
12 313 14.8700253405 AA 11
12 313 14.8700253405 AK 12
12 313 14.8700253405 AF 13
12 313 14.8700253405 AP 14
12 313 14.8700253405 AN 15
12 313 14.8700253405 AZ 16
12 313 14.8700253405 AY 17
12 313 14.8700253405 AA 18
12 313 14.8700253405 AN 19
12 313 14.8700253405 AB 20
12 313 14.8700253405 AX 21
12 313 14.8700253405 AT 22
12 313 14.8700253405 AU 23
12 313 14.8700253405 AQ 24
12 313 14.8700253405 AF 25
12 313 14.8700253405 BC 26
12 313 14.8700253405 AN 27
12 313 14.8700253405 AD 28
12 313 14.8700253405 AB 29
12 313 14.8700253405 AH 30
12 313 14.8700253405 BG 31
12 313 14.8700253405 AJ 32
12 313 14.8700253405 AX 33
12 313 14.8700253405 AJ 34
12 313 14.8700253405 AV 35
12 313 14.8700253405 BG 36
12 313 14.8700253405 AH 37
12 313 14.8700253405 BG 38
12 313 14.8700253405 AJ 39
12 313 14.8700253405 AV 40
12 313 14.8700253405 AH 41
12 313 14.8700253405 AY 42
12 313 14.8700253405 AD 43
12 313 14.8700253405 AA 44
12 313 14.8700253405 AV 45
12 313 14.8700253405 AM 46
12 313 14.8700253405 AT 47
12 313 14.8700253405 AH 48
12 313 14.8700253405 AI 49
12 313 14.8700253405 AW 50
12 314 15.0230792691 AE 1
12 314 15.0230792691 BB 2
12 314 15.0230792691 AH 3
12 314 15.0230792691 AX 4
12 314 15.0230792691 AF 5
12 314 15.0230792691 AG 6
12 314 15.0230792691 AF 7
12 314 15.0230792691 AH 8
12 314 15.0230792691 AX 9
12 314 15.0230792691 AJ 10
12 314 15.0230792691 AF 11
12 314 15.0230792691 AR 12
12 314 15.0230792691 AH 13
12 314 15.0230792691 BE 14
12 314 15.0230792691 AK 15
12 314 15.0230792691 AC 16
12 314 15.0230792691 BG 17
12 314 15.0230792691 AD 18
12 314 15.0230792691 AR 19
12 314 15.0230792691 AV 20
12 314 15.0230792691 AV 21
12 314 15.0230792691 AF 22
12 314 15.0230792691 BC 23
12 314 15.0230792691 AP 24
12 314 15.0230792691 AB 25
12 314 15.0230792691 AW 26
12 314 15.0230792691 AK 27
12 314 15.0230792691 AX 28
12 314 15.0230792691 AA 29
12 314 15.0230792691 AA 30
12 314 15.0230792691 AT 31
12 314 15.0230792691 AM 32
12 314 15.0230792691 AA 33
12 314 15.0230792691 BD 34
12 314 15.0230792691 AK 35
12 314 15.0230792691 AY 36
12 314 15.0230792691 BA 37
12 314 15.0230792691 AH 38
12 314 15.0230792691 AZ 39
12 314 15.0230792691 AV 40
12 314 15.0230792691 AF 41
12 314 15.0230792691 AW 42
12 314 15.0230792691 AD 43
12 314 15.0230792691 BC 44
12 314 15.0230792691 BD 45
12 314 15.0230792691 AS 46
12 314 15.0230792691 AN 47
12 314 15.0230792691 BG 48
12 314 15.0230792691 AB 49
12 314 15.0230792691 AI 50
12 314 15.0230792691 BD 51
12 314 15.0230792691 AD 52
12 314 15.0230792691 AW 53
12 314 15.0230792691 AN 54
12 314 15.0230792691 AY 55
12 314 15.0230792691 AQ 56
12 314 15.0230792691 AP 57
12 314 15.0230792691 AK 58
12 314 15.0230792691 AG 59
12 314 15.0230792691 BE 60
12 314 15.0230792691 AF 61
12 314 15.0230792691 AP 62
12 314 15.0230792691 AI 63
12 314 15.0230792691 AN 64
12 314 15.0230792691 AF 65
12 314 15.0230792691 AH 66
12 314 15.0230792691 AJ 67
12 314 15.0230792691 AH 68
12 314 15.0230792691 AW 69
12 314 15.0230792691 AK 70
12 315 15.7931018686 AJ 1
12 315 15.7931018686 AX 2
12 315 15.7931018686 AV 3
12 315 15.7931018686 AJ 4
12 315 15.7931018686 AP 5
12 315 15.7931018686 AQ 6
12 315 15.7931018686 AN 7
12 315 15.7931018686 AD 8
12 315 15.7931018686 AV 9
12 315 15.7931018686 AK 10
12 315 15.7931018686 BC 11
12 315 15.7931018686 AW 12
12 315 15.7931018686 AW 13
12 315 15.7931018686 AP 14
12 315 15.7931018686 AV 15
12 315 15.7931018686 AK 16
12 315 15.7931018686 AB 17
12 315 15.7931018686 AF 18
12 315 15.7931018686 BF 19
12 315 15.7931018686 AW 20
12 315 15.7931018686 BB 21
12 315 15.7931018686 AE 22
12 315 15.7931018686 AV 23
12 315 15.7931018686 AI 24
12 315 15.7931018686 AH 25
12 315 15.7931018686 AW 26
12 315 15.7931018686 AD 27
12 315 15.7931018686 AH 28
12 315 15.7931018686 AU 29
12 315 15.7931018686 AK 30
12 315 15.7931018686 AF 31
12 315 15.7931018686 AA 32
12 315 15.7931018686 AR 33
12 315 15.7931018686 AC 34
12 315 15.7931018686 AH 35
12 315 15.7931018686 AK 36
12 315 15.7931018686 AJ 37
12 315 15.7931018686 BG 38
