Track	Block	Day No	Starting Time	Ending Time
C12	AR	4	Day4,15:14	Day4,19:21
C12	AN	4	Day4,19:21	Day4,20:16
C12	AW	4	Day4,20:16	Day4,23:32
C12	AH	4	Day4,23:32	Day5,0:55
C12	AF	5	Day5,0:55	Day5,3:56
C12	AF	5	Day5,3:56	Day5,7:15
C12	AD	5	Day5,7:15	Day5,8:25
C12	AJ	5	Day5,8:25	Day5,10:17
C12	AH	5	Day5,10:17	Day5,11:55
C12	AU	5	Day5,11:55	Day5,17:58
C12	AK	5	Day5,17:58	Day5,22:49
C12	AH	5	Day5,22:49	Day6,0:26
C12	AY	6	Day6,0:26	Day6,5:45
C12	AH	6	Day6,5:45	Day6,8:37
C12	AE	6	Day6,8:37	Day6,19:58
C12	AE	6	Day6,19:58	Day7,4:9
C12	AH	7	Day7,4:9	Day7,7:25
C12	AK	7	Day7,7:25	Day7,10:26
C12	AH	7	Day7,10:26	Day7,13:31
C12	AK	7	Day7,13:31	Day7,16:47
C12	BD	7	Day7,16:47	Day8,4:37
C12	BD	8	Day8,4:37	Day8,16:9
C12	AJ	8	Day8,16:9	Day8,18:52
C12	AJ	8	Day8,18:52	Day8,20:34
C12	AB	8	Day8,20:34	Day8,22:35
C12	AW	8	Day8,22:35	Day9,0:27
C12	BE	9	Day9,0:27	Day9,2:53
C12	AJ	9	Day9,2:53	Day9,3:49
C12	AJ	9	Day9,3:49	Day9,10:13
C12	AE	9	Day9,10:13	Day9,15:4
C12	AP	9	Day9,15:4	Day9,16:47
C12	AD	9	Day9,16:47	Day9,17:42
C12	AI	9	Day9,17:42	Day10,12:30
C12	AH	10	Day10,12:30	Day10,13:39
C12	AP	10	Day10,13:39	Day10,14:35
C12	AJ	10	Day10,14:35	Day10,17:22
C12	AX	10	Day10,17:22	Day10,23:11
C12	AF	10	Day10,23:11	Day11,6:54
C12	AD	11	Day11,6:54	Day11,7:50
C12	AF	11	Day11,7:50	Day11,10:14
C12	BA	11	Day11,10:14	Day11,17:34
C12	BD	11	Day11,17:34	Day12,9:45
C12	BF	12	Day12,9:45	Day12,16:23
C12	AX	12	Day12,16:23	Day13,1:4
C12	BF	13	Day13,1:4	Day13,6:57
C12	AP	13	Day13,6:57	Day13,9:49
C12	AH	13	Day13,9:49	Day13,12:28
C12	AX	13	Day13,12:28	Day13,15:6
C12	AC	13	Day13,15:6	Day13,19:25
C12	AD	13	Day13,19:25	Day13,21:41
C12	AY	13	Day13,21:41	Day14,3:14
C12	BC	14	Day14,3:14	Day14,13:44
C12	AN	14	Day14,13:44	Day14,16:37
C12	AE	14	Day14,16:37	Day14,23:21
C12	AC	14	Day14,23:21	Day15,4:20
C12	AH	15	Day15,4:20	Day15,5:53
C12	AB	15	Day15,5:53	Day15,11:59
C12	BC	15	Day15,11:59	Day15,17:20
C12	AW	15	Day15,17:20	Day15,22:16
C12	AB	15	Day15,22:16	Day16,6:41
C12	AT	16	Day16,6:41	Day16,13:0
C12	BB	16	Day16,13:0	Day16,17:59
C12	BB	16	Day16,17:59	Day16,19:14
C12	AC	16	Day16,19:14	Day16,21:14
C12	AJ	16	Day16,21:14	Day17,0:49
C12	AK	17	Day17,0:49	Day17,8:52
C12	BF	17	Day17,8:52	Day17,17:15
C12	BG	17	Day17,17:15	Day17,20:40
C12	AX	17	Day17,20:40	Day18,0:14
C12	AJ	18	Day18,0:14	Day18,2:36
C12	AF	18	Day18,2:36	Day18,3:41
C12	AE	18	Day18,3:41	Day18,5:37
C12	AJ	18	Day18,5:37	Day18,7:10
C12	AY	18	Day18,7:10	Day18,11:8
C12	BG	18	Day18,11:8	Day18,14:19
C12	AD	18	Day18,14:19	Day18,17:38
C12	AU	18	Day18,17:38	Day18,22:6
C12	AA	18	Day18,22:6	Day19,1:36
C13	AE	1	Day1,0:52	Day1,11:26
C13	AC	1	Day1,11:26	Day1,16:40
C13	AC	1	Day1,16:40	Day1,20:14
C13	AL	1	Day1,20:14	Day2,13:8
C13	AD	2	Day2,13:8	Day2,15:27
C13	AX	2	Day2,15:27	Day2,22:36
C13	AB	2	Day2,22:36	Day3,3:6
C13	AD	3	Day3,3:6	Day3,8:13
C13	AU	3	Day3,8:13	Day3,11:14
C13	AF	3	Day3,11:14	Day3,12:52
C13	AF	3	Day3,12:52	Day3,15:49
C13	AB	3	Day3,15:49	Day3,18:26
C13	BE	3	Day3,18:26	Day4,2:44
C13	AP	4	Day4,2:44	Day4,6:39
C13	AC	4	Day4,6:39	Day4,9:45
C13	AU	4	Day4,9:45	Day4,13:3
C13	AP	4	Day4,13:3	Day4,14:46
C13	AP	4	Day4,14:46	Day4,16:21
C13	BG	4	Day4,16:21	Day4,20:16
C13	BD	4	Day4,20:16	Day5,5:47
C13	BD	5	Day5,5:47	Day5,16:34
C13	AR	5	Day5,16:34	Day5,20:2
C13	AD	5	Day5,20:2	Day6,2:12
C13	AK	6	Day6,2:12	Day6,6:31
C13	AK	6	Day6,6:31	Day6,12:24
C13	AK	6	Day6,12:24	Day6,17:34
C13	AH	6	Day6,17:34	Day6,21:17
C13	AJ	6	Day6,21:17	Day7,5:15
C13	AJ	7	Day7,5:15	Day7,8:2
C13	AN	7	Day7,8:2	Day7,12:3
C13	AJ	7	Day7,12:3	Day7,19:0
C13	AJ	7	Day7,19:0	Day7,23:26
C13	AH	7	Day7,23:26	Day8,3:46
C13	AV	8	Day8,3:46	Day8,7:57
C13	AO	8	Day8,7:57	Day9,20:40
C13	AJ	9	Day9,20:40	Day9,21:27
C13	AD	9	Day9,21:27	Day10,1:22
C13	AJ	10	Day10,1:22	Day10,3:4
C13	AD	10	Day10,3:4	Day10,5:5
C13	AS	10	Day10,5:5	Day10,6:6
C13	AZ	10	Day10,6:6	Day10,12:30
C13	AR	10	Day10,12:30	Day10,13:39
C13	AK	10	Day10,13:39	Day10,15:58
C13	AA	10	Day10,15:58	Day10,19:42
C13	AZ	10	Day10,19:42	Day11,11:56
C13	AH	11	Day11,11:56	Day11,16:39
C13	AN	11	Day11,16:39	Day11,19:7
C13	AD	11	Day11,19:7	Day11,20:40
C13	AD	11	Day11,20:40	Day11,23:51
C13	BE	12	Day11,23:51	Day12,1:10
C13	AB	12	Day12,1:10	Day12,6:15
C13	AP	12	Day12,6:15	Day12,7:6
C13	AC	12	Day12,7:6	Day12,13:54
C13	BE	12	Day12,13:54	Day12,18:19
C13	AH	12	Day12,18:19	Day12,21:8
C13	AP	12	Day12,21:8	Day13,1:4
C13	AT	13	Day13,1:4	Day13,13:15
C13	AT	13	Day13,13:15	Day13,17:43
C13	AD	13	Day13,17:43	Day13,19:25
C13	AA	13	Day13,19:25	Day13,21:41
C13	BE	13	Day13,21:41	Day14,3:14
C13	AS	14	Day14,3:14	Day14,15:13
C13	AH	14	Day14,15:13	Day14,18:33
C13	AV	14	Day14,18:33	Day14,23:21
C13	AY	14	Day14,23:21	Day15,2:56
C13	AD	15	Day15,2:56	Day15,5:53
C13	AD	15	Day15,5:53	Day15,7:30
C13	AQ	15	Day15,7:30	Day16,5:9
C13	AJ	16	Day16,5:9	Day16,11:26
C13	AK	16	Day16,11:26	Day16,14:33
C13	AE	16	Day16,14:33	Day16,19:14
C13	AS	16	Day16,19:14	Day16,21:14
C13	AW	16	Day16,21:14	Day16,23:6
C13	AR	16	Day16,23:6	Day17,8:52
C13	AR	17	Day17,8:52	Day17,11:38
C13	AA	17	Day17,11:38	Day17,17:15
C13	AP	17	Day17,17:15	Day17,19:2
C13	AN	17	Day17,19:2	Day17,20:40
C13	AZ	17	Day17,20:40	Day18,2:36
C13	BD	18	Day18,2:36	Day18,12:59
C13	AX	18	Day18,12:59	Day18,17:38
C13	BG	18	Day18,17:38	Day18,22:6
C13	AH	18	Day18,22:6	Day19,0:17
C13	AH	19	Day19,0:17	Day19,2:0
C14	AG	1	Day1,0:52	Day1,16:40
C14	AN	1	Day1,16:40	Day1,18:36
C14	AK	1	Day1,18:36	Day1,22:41
C14	AW	1	Day1,22:41	Day2,2:24
C14	AX	2	Day2,2:24	Day2,11:40
C14	AX	2	Day2,11:40	Day2,15:27
C14	AB	2	Day2,15:27	Day2,21:45
C14	AD	2	Day2,21:45	Day3,0:27
C14	AD	3	Day3,0:27	Day3,3:6
C14	AB	3	Day3,3:6	Day3,10:4
C14	AN	3	Day3,10:4	Day3,11:14
C14	AW	3	Day3,11:14	Day3,13:39
C14	AH	3	Day3,13:39	Day3,15:49
C14	AP	3	Day3,15:49	Day3,18:26
C14	AC	3	Day3,18:26	Day3,20:31
C14	AD	3	Day3,20:31	Day4,2:44
C14	AR	4	Day4,2:44	Day4,7:30
C14	AV	4	Day4,7:30	Day4,13:3
C14	AV	4	Day4,13:3	Day4,20:16
C14	AJ	4	Day4,20:16	Day4,21:44
C14	AU	4	Day4,21:44	Day5,0:55
C14	AJ	5	Day5,0:55	Day5,5:47
C14	BC	5	Day5,5:47	Day5,7:15
C14	BE	5	Day5,7:15	Day5,8:25
C14	AB	5	Day5,8:25	Day5,10:17
C14	AF	5	Day5,10:17	Day5,13:14
C14	AF	5	Day5,13:14	Day5,14:52
C14	AN	5	Day5,14:52	Day5,17:58
C14	AN	5	Day5,17:58	Day6,1:3
C14	AJ	6	Day6,1:3	Day6,9:14
C14	BG	6	Day6,9:14	Day6,19:11
C14	AW	6	Day6,19:11	Day6,22:12
C14	AW	6	Day6,22:12	Day7,2:18
C14	AW	7	Day7,2:18	Day7,5:15
C14	AY	7	Day7,5:15	Day7,6:29
C14	BC	7	Day7,6:29	Day7,14:13
C14	BC	7	Day7,14:13	Day7,23:26
C14	AK	7	Day7,23:26	Day8,1:59
C14	AX	8	Day8,1:59	Day8,5:23
C14	AD	8	Day8,5:23	Day8,9:30
C14	AU	8	Day8,9:30	Day8,14:35
C14	AE	8	Day8,14:35	Day8,22:35
C14	AJ	8	Day8,22:35	Day9,0:27
C14	AV	9	Day9,0:27	Day9,5:40
C14	AP	9	Day9,5:40	Day9,10:13
C14	AK	9	Day9,10:13	Day9,13:31
C14	AF	9	Day9,13:31	Day9,15:4
C14	AQ	9	Day9,15:4	Day10,1:22
C14	BF	10	Day10,1:22	Day10,9:57
C14	AE	10	Day10,9:57	Day10,13:39
C14	AH	10	Day10,13:39	Day10,15:58
C14	AY	10	Day10,15:58	Day10,17:22
C14	AF	10	Day10,17:22	Day10,19:42
C14	AN	10	Day10,19:42	Day11,6:54
C14	AJ	11	Day11,6:54	Day11,8:46
C14	AC	11	Day11,8:46	Day11,11:56
C14	AW	11	Day11,11:56	Day11,16:39
C14	AY	11	Day11,16:39	Day11,17:34
C14	AE	11	Day11,17:34	Day11,22:13
C14	BE	11	Day11,22:13	Day11,23:51
C14	BG	12	Day11,23:51	Day12,6:15
C14	AB	12	Day12,6:15	Day12,7:6
C14	BE	12	Day12,7:6	Day12,12:41
C14	AY	12	Day12,12:41	Day12,13:54
C14	AK	12	Day12,13:54	Day12,16:23
C14	BG	12	Day12,16:23	Day12,21:8
C14	AE	12	Day12,21:8	Day13,6:57
C14	BE	13	Day13,6:57	Day13,9:49
C14	AP	13	Day13,9:49	Day13,14:6
C14	BG	13	Day13,14:6	Day13,16:34
C14	AW	13	Day13,16:34	Day13,19:25
C14	AE	13	Day13,19:25	Day14,12:49
C14	AA	14	Day14,12:49	Day14,18:33
C14	AK	14	Day14,18:33	Day14,20:47
C14	BD	14	Day14,20:47	Day15,7:30
C14	AH	15	Day15,7:30	Day15,14:14
C14	AF	15	Day15,14:14	Day15,15:20
C14	AR	15	Day15,15:20	Day16,0:49
C14	AX	16	Day16,0:49	Day16,8:38
C14	AG	16	Day16,8:38	Day16,10:30
C14	AF	16	Day16,10:30	Day16,13:23
C14	AN	16	Day16,13:23	Day16,16:6
C14	AW	16	Day16,16:6	Day16,17:59
C14	AF	16	Day16,17:59	Day16,19:14
C14	AF	16	Day16,19:14	Day16,21:14
C14	AK	16	Day16,21:14	Day17,0:49
C14	AV	17	Day17,0:49	Day17,11:38
C14	AZ	17	Day17,11:38	Day17,20:40
C14	AD	17	Day17,20:40	Day18,0:14
C14	AX	18	Day18,0:14	Day18,3:41
C14	BA	18	Day18,3:41	Day18,11:45
C14	AB	18	Day18,11:45	Day18,12:59
C14	AQ	18	Day18,12:59	Day19,0:17
C14	BD	19	Day19,0:17	Day19,1:36
C15	BC	1	Day1,0:52	Day1,10:16
C15	AP	1	Day1,10:16	Day1,14:58
C15	AP	1	Day1,14:58	Day1,18:36
C15	AB	1	Day1,18:36	Day1,20:14
C15	BC	1	Day1,20:14	Day2,8:7
C15	AW	2	Day2,8:7	Day2,9:2
C15	AB	2	Day2,9:2	Day2,13:8
C15	AY	2	Day2,13:8	Day3,0:27
C15	BG	3	Day3,0:27	Day3,9:22
C15	BG	3	Day3,9:22	Day3,11:14
C15	AB	3	Day3,11:14	Day3,12:52
C15	AP	3	Day3,12:52	Day3,15:49
C15	AF	3	Day3,15:49	Day3,18:26
C15	AP	3	Day3,18:26	Day3,20:31
C15	AV	3	Day3,20:31	Day4,7:30
C15	BB	4	Day4,7:30	Day4,9:45
C15	AJ	4	Day4,9:45	Day4,13:3
C15	AJ	4	Day4,13:3	Day4,16:21
C15	AJ	4	Day4,16:21	Day4,19:21
C15	BB	4	Day4,19:21	Day4,23:32
C15	AX	4	Day4,23:32	Day5,3:56
C15	AB	5	Day5,3:56	Day5,7:15
C15	AN	5	Day5,7:15	Day5,8:25
C15	AE	5	Day5,8:25	Day5,13:14
C15	AS	5	Day5,13:14	Day6,2:12
C15	AG	6	Day6,2:12	Day6,23:31
C15	AG	6	Day6,23:31	Day7,8:49
C15	AH	7	Day7,8:49	Day7,10:26
C15	AS	7	Day7,10:26	Day7,15:19
C15	AH	7	Day7,15:19	Day7,19:0
C15	AA	7	Day7,19:0	Day8,0:49
C15	AY	8	Day8,0:49	Day8,2:28
C15	AW	8	Day8,2:28	Day8,6:5
C15	AW	8	Day8,6:5	Day8,10:27
C15	AN	8	Day8,10:27	Day8,13:43
C15	AJ	8	Day8,13:43	Day8,16:9
C15	BE	8	Day8,16:9	Day8,18:52
C15	AN	8	Day8,18:52	Day8,20:34
C15	AV	8	Day8,20:34	Day9,0:27
C15	AD	9	Day9,0:27	Day9,5:40
C15	AS	9	Day9,5:40	Day9,11:27
C15	AZ	9	Day9,11:27	Day9,15:4
C15	AB	9	Day9,15:4	Day9,16:47
C15	AP	9	Day9,16:47	Day9,20:40
C15	AL	9	Day9,20:40	Day10,12:30
C15	AP	10	Day10,12:30	Day10,13:39
C15	AU	10	Day10,13:39	Day10,17:22
C15	AK	10	Day10,17:22	Day10,23:11
C15	AJ	10	Day10,23:11	Day11,6:54
C15	BB	11	Day11,6:54	Day11,7:50
C15	AD	11	Day11,7:50	Day11,10:14
C15	AH	11	Day11,10:14	Day11,11:56
C15	AV	11	Day11,11:56	Day11,17:34
C15	AK	11	Day11,17:34	Day11,20:40
C15	AC	11	Day11,20:40	Day12,1:10
C15	AY	12	Day12,1:10	Day12,6:15
C15	AW	12	Day12,6:15	Day12,8:21
C15	AN	12	Day12,8:21	Day12,12:41
C15	AN	12	Day12,12:41	Day12,13:54
C15	AN	12	Day12,13:54	Day12,16:23
C15	AN	12	Day12,16:23	Day12,18:19
C15	AW	12	Day12,18:19	Day12,21:8
C15	BG	12	Day12,21:8	Day13,2:28
C15	BC	13	Day13,2:28	Day13,6:57
C15	AB	13	Day13,6:57	Day13,9:49
C15	AM	13	Day13,9:49	Day13,23:14
C15	AG	13	Day13,23:14	Day14,13:44
C15	AB	14	Day14,13:44	Day14,15:13
C15	AB	14	Day14,15:13	Day14,20:47
C15	AW	14	Day14,20:47	Day14,23:21
C15	AU	14	Day14,23:21	Day15,2:56
C15	AP	15	Day15,2:56	Day15,4:20
C15	AR	15	Day15,4:20	Day15,7:30
C15	AU	15	Day15,7:30	Day15,14:14
C15	AG	15	Day15,14:14	Day16,8:38
C15	AP	16	Day16,8:38	Day16,11:26
C15	AA	16	Day16,11:26	Day16,14:33
C15	AJ	16	Day16,14:33	Day16,16:6
C15	AJ	16	Day16,16:6	Day16,17:59
C15	AH	16	Day16,17:59	Day16,19:14
C15	AE	16	Day16,19:14	Day17,0:49
C15	AU	17	Day17,0:49	Day17,7:47
C15	AF	17	Day17,7:47	Day17,9:56
C15	AN	17	Day17,9:56	Day17,11:38
C15	AD	17	Day17,11:38	Day17,17:15
C15	AJ	17	Day17,17:15	Day17,20:40
C15	AB	17	Day17,20:40	Day18,0:14
C15	AD	18	Day18,0:14	Day18,2:36
C15	BE	18	Day18,2:36	Day18,7:10
C15	AJ	18	Day18,7:10	Day18,11:45
C15	AK	18	Day18,11:45	Day18,17:38
C15	AX	18	Day18,17:38	Day18,22:6
C15	AW	18	Day18,22:6	Day19,0:59
C15	AW	19	Day19,0:59	Day19,2:0
C16	AW	1	Day1,0:52	Day1,8:33
C16	AJ	1	Day1,8:33	Day1,10:16
C16	AH	1	Day1,10:16	Day1,11:26
C16	AE	1	Day1,11:26	Day1,20:14
C16	AJ	1	Day1,20:14	Day1,22:41
C16	AK	1	Day1,22:41	Day2,6:56
C16	AA	2	Day2,6:56	Day2,15:27
C16	AZ	2	Day2,15:27	Day3,0:27
C16	AY	3	Day3,0:27	Day3,10:4
C16	AK	3	Day3,10:4	Day3,13:39
C16	AK	3	Day3,13:39	Day3,18:26
C16	AW	3	Day3,18:26	Day4,2:44
C16	AY	4	Day4,2:44	Day4,7:30
C16	AW	4	Day4,7:30	Day4,9:45
C16	AP	4	Day4,9:45	Day4,13:3
C16	AH	4	Day4,13:3	Day4,15:14
C16	AK	4	Day4,15:14	Day4,19:21
C16	AQ	4	Day4,19:21	Day5,5:47
C16	AJ	5	Day5,5:47	Day5,7:15
C16	AF	5	Day5,7:15	Day5,10:17
C16	AB	5	Day5,10:17	Day5,14:52
C16	AH	5	Day5,14:52	Day5,16:34
C16	AJ	5	Day5,16:34	Day6,1:3
C16	AE	6	Day6,1:3	Day6,8:37
C16	AA	6	Day6,8:37	Day6,20:39
C16	AB	6	Day6,20:39	Day7,4:42
C16	AB	7	Day7,4:42	Day7,9:30
C16	BA	7	Day7,9:30	Day8,1:18
C16	AR	8	Day8,1:18	Day8,6:47
C16	AY	8	Day8,6:47	Day8,10:27
C16	AT	8	Day8,10:27	Day8,18:5
C16	AK	8	Day8,18:5	Day8,20:34
C16	BB	8	Day8,20:34	Day9,0:27
C16	AJ	9	Day9,0:27	Day9,2:53
C16	AN	9	Day9,2:53	Day9,3:49
C16	AK	9	Day9,3:49	Day9,10:13
C16	AA	9	Day9,10:13	Day9,13:31
C16	AJ	9	Day9,13:31	Day9,16:47
C16	AX	9	Day9,16:47	Day9,20:40
C16	AP	9	Day9,20:40	Day9,23:27
C16	BB	9	Day9,23:27	Day10,1:22
C16	AD	10	Day10,1:22	Day10,3:4
C16	AB	10	Day10,3:4	Day10,6:6
C16	AV	10	Day10,6:6	Day10,12:30
C16	AW	10	Day10,12:30	Day10,13:39
C16	AR	10	Day10,13:39	Day10,17:22
C16	AE	10	Day10,17:22	Day11,6:54
C16	BC	11	Day11,6:54	Day11,11:56
C16	BF	11	Day11,11:56	Day11,22:13
C16	BF	11	Day11,22:13	Day12,1:10
C16	AX	12	Day12,1:10	Day12,7:6
C16	AA	12	Day12,7:6	Day12,8:21
C16	AJ	12	Day12,8:21	Day12,12:41
C16	AW	12	Day12,12:41	Day12,13:54
C16	BG	12	Day12,13:54	Day12,16:23
C16	AF	12	Day12,16:23	Day12,21:8
C16	AH	12	Day12,21:8	Day13,1:4
C16	AU	13	Day13,1:4	Day13,5:1
C16	AU	13	Day13,5:1	Day13,9:49
C16	BE	13	Day13,9:49	Day13,15:6
C16	AG	13	Day13,15:6	Day13,23:14
C16	AZ	13	Day13,23:14	Day14,12:3
C16	AP	14	Day14,12:3	Day14,12:49
C16	AQ	14	Day14,12:49	Day14,20:47
C16	AN	14	Day14,20:47	Day14,23:21
C16	AP	14	Day14,23:21	Day15,2:5
C16	AR	15	Day15,2:5	Day15,4:20
C16	AE	15	Day15,4:20	Day15,7:30
C16	AN	15	Day15,7:30	Day15,15:20
C16	AW	15	Day15,15:20	Day15,17:20
C16	AK	15	Day15,17:20	Day16,1:35
C16	AK	16	Day16,1:35	Day16,8:5
C16	AO	16	Day16,8:5	Day18,3:41
C16	AD	18	Day18,3:41	Day18,7:10
C16	AP	18	Day18,7:10	Day18,11:8
C16	AN	18	Day18,11:8	Day18,12:59
C16	BA	18	Day18,12:59	Day18,14:19
C16	AP	18	Day18,14:19	Day18,17:38
C16	AN	18	Day18,17:38	Day18,19:42
C16	BE	18	Day18,19:42	Day18,22:6
C16	AY	18	Day18,22:6	Day19,2:0
C17	AT	1	Day1,0:52	Day1,22:41
C17	BF	1	Day1,22:41	Day2,11:40
C17	AC	2	Day2,11:40	Day2,15:27
C17	AA	2	Day2,15:27	Day3,0:27
C17	AZ	3	Day3,0:27	Day3,10:4
C17	BE	3	Day3,10:4	Day3,13:39
C17	AR	3	Day3,13:39	Day3,18:26
C17	AA	3	Day3,18:26	Day3,21:0
C17	BG	3	Day3,21:0	Day4,6:39
C17	AN	4	Day4,6:39	Day4,9:45
C17	BB	4	Day4,9:45	Day4,13:3
C17	AU	4	Day4,13:3	Day4,14:46
C17	BB	4	Day4,14:46	Day4,16:21
C17	AD	4	Day4,16:21	Day4,21:44
C17	AF	4	Day4,21:44	Day4,23:32
C17	AP	4	Day4,23:32	Day5,3:56
C17	BB	5	Day5,3:56	Day5,10:17
C17	AY	5	Day5,10:17	Day5,14:52
C17	AR	5	Day5,14:52	Day5,16:34
C17	AW	5	Day5,16:34	Day5,19:7
C17	AW	5	Day5,19:7	Day5,21:53
C17	BG	5	Day5,21:53	Day6,4:3
C17	AX	6	Day6,4:3	Day6,7:18
C17	BF	6	Day6,7:18	Day6,10:33
C17	AP	6	Day6,10:33	Day6,16:1
C17	AD	6	Day6,16:1	Day7,1:36
C17	AD	7	Day7,1:36	Day7,5:48
C17	BB	7	Day7,5:48	Day7,8:49
C17	AD	7	Day7,8:49	Day7,14:46
C17	BE	7	Day7,14:46	Day7,20:29
C17	BF	7	Day7,20:29	Day8,2:28
C17	BE	8	Day8,2:28	Day8,10:27
C17	AR	8	Day8,10:27	Day8,16:9
C17	BF	8	Day8,16:9	Day8,20:34
C17	AR	8	Day8,20:34	Day9,1:58
C17	AK	9	Day9,1:58	Day9,3:49
C17	AR	9	Day9,3:49	Day9,11:27
C17	AR	9	Day9,11:27	Day9,13:31
C17	BB	9	Day9,13:31	Day9,17:42
C17	AK	9	Day9,17:42	Day9,21:27
C17	AC	9	Day9,21:27	Day10,1:22
C17	BC	10	Day10,1:22	Day10,12:30
C17	AY	10	Day10,12:30	Day10,13:39
C17	AD	10	Day10,13:39	Day10,15:58
C17	BG	10	Day10,15:58	Day11,6:54
C17	AQ	11	Day11,6:54	Day11,16:39
C17	AA	11	Day11,16:39	Day11,20:40
C17	AW	11	Day11,20:40	Day11,23:51
C17	AR	12	Day11,23:51	Day12,6:15
C17	AH	12	Day12,6:15	Day12,8:21
C17	AP	12	Day12,8:21	Day12,9:45
C17	AE	12	Day12,9:45	Day12,13:54
C17	AY	12	Day12,13:54	Day12,16:23
C17	AP	12	Day12,16:23	Day12,18:19
C17	AQ	12	Day12,18:19	Day13,6:57
C17	AQ	13	Day13,6:57	Day13,19:25
C17	AC	13	Day13,19:25	Day14,3:14
C17	AF	14	Day14,3:14	Day14,9:24
C17	AU	14	Day14,9:24	Day14,15:13
C17	AF	14	Day14,15:13	Day14,18:33
C17	AA	14	Day14,18:33	Day14,20:47
C17	BE	14	Day14,20:47	Day14,23:21
C17	AV	14	Day14,23:21	Day15,4:20
C17	AY	15	Day15,4:20	Day15,7:30
C17	AC	15	Day15,7:30	Day15,14:14
C17	AK	15	Day15,14:14	Day15,17:20
C17	BA	15	Day15,17:20	Day16,9:10
C17	BF	16	Day16,9:10	Day16,14:33
C17	BA	16	Day16,14:33	Day16,17:59
C17	AJ	16	Day16,17:59	Day16,21:14
C17	AV	16	Day16,21:14	Day17,1:17
C17	AJ	17	Day17,1:17	Day17,7:47
C17	AS	17	Day17,7:47	Day17,19:2
C17	AF	17	Day17,19:2	Day17,22:31
C17	AY	17	Day17,22:31	Day18,5:37
C17	BG	18	Day18,5:37	Day18,7:10
C17	BB	18	Day18,7:10	Day18,14:19
C17	BB	18	Day18,14:19	Day18,19:42
C17	AM	18	Day18,19:42	Day19,1:36
C18	AK	1	Day1,0:52	Day1,10:16
C18	AJ	1	Day1,10:16	Day1,14:58
C18	AJ	1	Day1,14:58	Day1,20:14
C18	AH	1	Day1,20:14	Day2,1:19
C18	AP	2	Day2,1:19	Day2,2:24
C18	AN	2	Day2,2:24	Day2,8:7
C18	AP	2	Day2,8:7	Day2,12:13
C18	AN	2	Day2,12:13	Day2,15:27
C18	AS	2	Day2,15:27	Day3,3:29
C18	AR	3	Day3,3:29	Day3,11:14
C18	AJ	3	Day3,11:14	Day3,13:39
C18	AN	3	Day3,13:39	Day3,15:49
C18	AU	3	Day3,15:49	Day3,18:26
C18	AB	3	Day3,18:26	Day3,21:0
C18	AC	3	Day3,21:0	Day4,4:42
C18	AF	4	Day4,4:42	Day4,7:30
C18	AD	4	Day4,7:30	Day4,9:45
C18	AC	4	Day4,9:45	Day4,16:21
C18	AS	4	Day4,16:21	Day4,21:44
C18	AK	4	Day4,21:44	Day4,23:32
C18	BF	4	Day4,23:32	Day5,4:51
C18	BG	5	Day5,4:51	Day5,7:15
C18	AA	5	Day5,7:15	Day5,8:25
C18	AP	5	Day5,8:25	Day5,10:17
C18	AJ	5	Day5,10:17	Day5,13:14
C18	AJ	5	Day5,13:14	Day5,14:52
C18	AF	5	Day5,14:52	Day5,19:7
C18	AF	5	Day5,19:7	Day6,2:49
C18	AH	6	Day6,2:49	Day6,5:45
C18	AY	6	Day6,5:45	Day6,10:33
C18	AM	6	Day6,10:33	Day6,23:31
C18	AP	6	Day6,23:31	Day7,2:55
C18	AK	7	Day7,2:55	Day7,5:48
C18	AI	7	Day7,5:48	Day8,0:49
C18	AL	8	Day8,0:49	Day8,14:35
C18	AY	8	Day8,14:35	Day8,18:5
C18	BC	8	Day8,18:5	Day8,18:52
C18	BE	8	Day8,18:52	Day9,0:27
C18	BF	9	Day9,0:27	Day9,5:40
C18	AD	9	Day9,5:40	Day9,10:13
C18	AB	9	Day9,10:13	Day9,11:27
C18	AY	9	Day9,11:27	Day9,15:4
C18	AV	9	Day9,15:4	Day9,21:27
C18	AB	9	Day9,21:27	Day9,23:27
C18	AW	9	Day9,23:27	Day10,1:22
C18	AF	10	Day10,1:22	Day10,3:4
C18	BB	10	Day10,3:4	Day10,6:6
C18	AY	10	Day10,6:6	Day10,9:57
C18	AH	10	Day10,9:57	Day10,12:30
C18	BE	10	Day10,12:30	Day10,13:39
C18	BE	10	Day10,13:39	Day10,17:22
C18	BE	10	Day10,17:22	Day10,23:11
C18	BB	10	Day10,23:11	Day11,6:54
C18	BG	11	Day11,6:54	Day11,10:14
C18	BB	11	Day11,10:14	Day11,11:56
C18	AP	11	Day11,11:56	Day11,16:39
C18	AJ	11	Day11,16:39	Day11,19:7
C18	AF	11	Day11,19:7	Day11,22:13
C18	BB	11	Day11,22:13	Day12,1:10
C18	AF	12	Day12,1:10	Day12,6:15
C18	AY	12	Day12,6:15	Day12,8:21
C18	AY	12	Day12,8:21	Day12,12:41
C18	AB	12	Day12,12:41	Day12,14:50
C18	BB	12	Day12,14:50	Day12,18:19
C18	AJ	12	Day12,18:19	Day13,0:18
C18	AW	13	Day13,0:18	Day13,1:4
C18	AY	13	Day13,1:4	Day13,5:1
C18	AD	13	Day13,5:1	Day13,6:57
C18	BC	13	Day13,6:57	Day13,16:34
